km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,wheell_type,condition,owners_count,customs_cleared,price
13000,SKODA,OCTAVIA,150,MEDIUM,used,MECHANICAL,2020,GASOLINE,Москва,лифтбек,белый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,1290000
148510,VOLKSWAGEN,PASSAT,152,MEDIUM,used,ROBOT,2014,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,815000
300000,BMW,3ER,100,PREMIUM,used,MECHANICAL,1993,GASOLINE,Москва,седан,чёрный,задний,Левый,Не требует ремонта,3 или более,Растаможен,90000
137000,MERCEDES,E_KLASSE,184,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,седан,чёрный,задний,Левый,Не требует ремонта,3 или более,Растаможен,1200000
217000,TOYOTA,CAMRY,277,MEDIUM,used,AUTOMATIC,2008,GASOLINE,Москва,седан,серый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,550000
0,AUDI,A4,190,PREMIUM,new,ROBOT,2020,GASOLINE,Москва,седан,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,2730000
49000,NISSAN,KIX,64,MEDIUM,used,AUTOMATIC,2010,GASOLINE,Тверь,внедорожник 3 дв.,белый,полный,Правый,Не требует ремонта,2 владельца,Растаможен,450000
64291,PORSCHE,CAYENNE,385,PREMIUM,used,AUTOMATIC,2009,GASOLINE,Москва,внедорожник 5 дв.,красный,полный,Левый,Не требует ремонта,3 или более,Растаможен,1090000
90000,TOYOTA,SIENTA,74,MEDIUM,used,VARIATOR,2016,HYBRID,Москва,компактвэн,серый,передний,Правый,Не требует ремонта,1 владелец,Растаможен,1090000
175000,KIA,RIO,123,MEDIUM,used,MECHANICAL,2015,GASOLINE,Москва,седан,голубой,передний,Левый,Не требует ремонта,2 владельца,Растаможен,415000
102000,VOLKSWAGEN,TOURAN,140,MEDIUM,used,ROBOT,2010,GASOLINE,Москва,компактвэн,чёрный,передний,Левый,Не требует ремонта,3 или более,Растаможен,529000
48000,MERCEDES,M_KLASSE_AMG,510,PREMIUM,used,AUTOMATIC,2010,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,2100000
44656,SUBARU,FORESTER,150,MEDIUM,used,VARIATOR,2018,GASOLINE,Тула,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,1839000
49000,KIA,RIO,100,MEDIUM,used,AUTOMATIC,2018,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,755000
167000,HYUNDAI,GRAND_STAREX,145,MEDIUM,used,AUTOMATIC,2011,DIESEL,Москва,минивэн,серебристый,задний,Левый,Не требует ремонта,3 или более,Растаможен,933000
148000,OPEL,ZAFIRA,140,MEDIUM,used,ROBOT,2008,GASOLINE,Москва,компактвэн,чёрный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,400000
99600,VOLKSWAGEN,TIGUAN,170,MEDIUM,used,AUTOMATIC,2011,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,925000
70000,BMW,X6,450,PREMIUM,used,AUTOMATIC,2015,GASOLINE,Обнинск,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,2890777
185000,VOLKSWAGEN,PASSAT,170,MEDIUM,used,ROBOT,2011,DIESEL,Истра,универсал 5 дв.,серый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,900000
270000,VOLKSWAGEN,TOUAREG,280,PREMIUM,used,AUTOMATIC,2006,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,499999
214267,MERCEDES,VIANO,231,PREMIUM,used,AUTOMATIC,2006,GASOLINE,Москва,минивэн,голубой,задний,Левый,Не требует ремонта,2 владельца,Растаможен,1649000
54489,KIA,RIO,123,MEDIUM,used,MECHANICAL,2012,GASOLINE,Химки,седан,чёрный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,580000
128704,PORSCHE,CAYENNE,245,PREMIUM,used,AUTOMATIC,2014,DIESEL,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,2699000
110000,VOLKSWAGEN,TIGUAN,170,MEDIUM,used,AUTOMATIC,2013,GASOLINE,Москва,внедорожник 5 дв.,серебристый,полный,Левый,Не требует ремонта,3 или более,Растаможен,1100000
30000,AUDI,A7,340,PREMIUM,used,ROBOT,2018,GASOLINE,Москва,лифтбек,синий,полный,Левый,Не требует ремонта,1 владелец,Растаможен,4457000
74000,AUDI,Q3,150,PREMIUM,used,ROBOT,2015,GASOLINE,Москва,внедорожник 5 дв.,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1400000
250000,PEUGEOT,406,110,MEDIUM,used,MECHANICAL,1996,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,3 или более,Растаможен,80000
140000,RENAULT,LOGAN,84,ECONOMY,used,MECHANICAL,2010,GASOLINE,Москва,седан,красный,передний,Левый,Не требует ремонта,2 владельца,Растаможен,295000
49450,VAZ,2121,83,ECONOMY,used,MECHANICAL,2017,GASOLINE,Москва,внедорожник 3 дв.,зелёный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,315000
53395,MAZDA,6,150,MEDIUM,used,AUTOMATIC,2019,GASOLINE,Рязань,седан,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1695000
153998,NISSAN,QASHQAI,114,MEDIUM,used,MECHANICAL,2011,GASOLINE,Новомосковск,внедорожник 5 дв.,серый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,593000
124600,LAND_ROVER,RANGE_ROVER_SPORT,340,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,внедорожник 5 дв.,серый,полный,Левый,Не требует ремонта,2 владельца,Растаможен,2750000
22920,KIA,SPORTAGE,150,MEDIUM,used,MECHANICAL,2017,GASOLINE,Тула,внедорожник 5 дв.,серый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,1359000
61300,MERCEDES,S_KLASSE,530,PREMIUM,used,AUTOMATIC,2014,GASOLINE,Москва,седан,чёрный,задний,Левый,Не требует ремонта,3 или более,Растаможен,20000000
250000,LEXUS,LS,367,PREMIUM,used,AUTOMATIC,2008,GASOLINE,Москва,седан,чёрный,полный,Левый,Не требует ремонта,3 или более,Растаможен,949000
39800,TOYOTA,LAND_CRUISER,309,PREMIUM,used,AUTOMATIC,2013,GASOLINE,Москва,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,3450000
15,KIA,CARNIVAL,202,MEDIUM,used,AUTOMATIC,2020,DIESEL,Москва,минивэн,серый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,4500000
84000,VOLKSWAGEN,JETTA,122,MEDIUM,used,ROBOT,2014,GASOLINE,Москва,седан,синий,передний,Левый,Не требует ремонта,1 владелец,Растаможен,860000
190900,SKODA,OCTAVIA,102,MEDIUM,used,AUTOMATIC,2013,GASOLINE,Москва,лифтбек,белый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,540000
168000,AUDI,A6,255,PREMIUM,used,AUTOMATIC,2007,GASOLINE,Москва,универсал 5 дв.,серый,полный,Левый,Не требует ремонта,3 или более,Растаможен,498000
18000,AUDI,Q7,249,PREMIUM,used,AUTOMATIC,2018,DIESEL,Тула,внедорожник 5 дв.,белый,полный,Левый,Не требует ремонта,1 владелец,Растаможен,4900000
118861,LAND_ROVER,RANGE_ROVER,339,PREMIUM,used,AUTOMATIC,2015,DIESEL,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,3899000
145000,HYUNDAI,SONATA,150,MEDIUM,used,AUTOMATIC,2018,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,1149000
120700,MERCEDES,GL_KLASSE,258,PREMIUM,used,AUTOMATIC,2013,DIESEL,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,2399000
120000,PORSCHE,CAYENNE,340,PREMIUM,used,AUTOMATIC,2004,GASOLINE,Москва,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,2 владельца,Растаможен,740000
167000,SKODA,OCTAVIA,152,MEDIUM,used,AUTOMATIC,2012,GASOLINE,Москва,лифтбек,бежевый,передний,Левый,Не требует ремонта,2 владельца,Растаможен,660000
152000,VOLKSWAGEN,CADDY,105,MEDIUM,used,MECHANICAL,2011,GASOLINE,Москва,компактвэн,красный,передний,Левый,Не требует ремонта,3 или более,Растаможен,530000
140000,OPEL,ANTARA,140,MEDIUM,used,AUTOMATIC,2007,GASOLINE,Рязань,внедорожник 5 дв.,чёрный,полный,Левый,Не требует ремонта,1 владелец,Растаможен,600000
0,MERCEDES,GLS_KLASSE,330,PREMIUM,new,AUTOMATIC,2020,DIESEL,Москва,внедорожник 5 дв.,чёрный,неизвестно,Левый,Новая,0 владелецев,Растаможен,9175800
111000,MERCEDES,S_CLASS_MAYBACH,455,PREMIUM,used,AUTOMATIC,2015,GASOLINE,Москва,седан,чёрный,задний,Левый,Не требует ремонта,2 владельца,Растаможен,4000000
129000,HYUNDAI,SOLARIS,123,ECONOMY,used,MECHANICAL,2017,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,700000
303000,VOLKSWAGEN,PASSAT,101,MEDIUM,used,MECHANICAL,1998,GASOLINE,Тверь,седан,синий,передний,Левый,Не требует ремонта,3 или более,Растаможен,170000
38000,JAGUAR,XF,180,PREMIUM,used,AUTOMATIC,2018,DIESEL,Москва,седан,белый,задний,Левый,Не требует ремонта,1 владелец,Растаможен,2399000
0,RENAULT,SANDERO,113,ECONOMY,new,MECHANICAL,2020,GASOLINE,Москва,хэтчбек 5 дв.,серый,неизвестно,Левый,Новая,0 владелецев,Растаможен,989800
112000,HYUNDAI,SOLARIS,123,ECONOMY,used,AUTOMATIC,2012,GASOLINE,Москва,седан,белый,передний,Левый,Не требует ремонта,1 владелец,Растаможен,469999
91000,OPEL,INSIGNIA,140,MEDIUM,used,MECHANICAL,2014,GASOLINE,Москва,седан,серебристый,передний,Левый,Не требует ремонта,3 или более,Растаможен,670000
97000,LAND_ROVER,RANGE_ROVER_SPORT,375,PREMIUM,used,AUTOMATIC,2012,GASOLINE,Москва,внедорожник 5 дв.,коричневый,полный,Левый,Не требует ремонта,3 или более,Растаможен,1990000
